2024-12-07 14:38:17.568833,0x433abf20,13.30125,67.5,-11.75,3,-101,3
2024-12-07 14:41:31.093591,0x433aafcc,18.38875,76.25,6.5,4,-22,5
2024-12-07 14:41:43.838952,0x433ad35c,13.45375,65.0,3.25,3,-82,3
2024-12-07 14:42:11.763996,0x433bc2b0,13.28125,61.25,5.0,3,-72,3
2024-12-07 14:43:00.318734,0x433aafcc,18.3875,63.75,7.0,4,-74,5
2024-12-07 14:43:22.450889,0x433aad0c,13.2875,61.25,7.75,3,-43,3
2024-12-07 14:43:33.781766,0x433abf20,13.30125,62.5,5.75,1,-72,3
2024-12-07 14:45:21.752996,0x433aafcc,18.37625,76.25,6.0,4,-23,5
2024-12-07 14:46:12.948056,0x433aafcc,18.3775,63.75,5.5,4,-72,5
2024-12-07 14:47:55.041115,0x433b0098,13.275,66.25,4.0,2,-74,2
2024-12-07 14:48:16.318758,0x433abf20,13.2975,62.5,-16.75,3,-100,3
2024-12-07 15:10:14.937503,0x433abf20,13.28375,73.75,-18.25,3,-99,3
2024-12-07 15:10:34.231567,0x433aafcc,18.3675,66.25,0.25,4,-82,5
2024-12-07 15:11:49.754254,0x433ad35c,13.41875,68.75,-1.5,3,-85,3
2024-12-07 15:24:33.091614,0x433acb14,13.37625,76.25,-12.75,3,-102,3
2024-12-07 15:24:33.121297,0x433aad0c,13.27875,63.75,6.5,3,-45,3
2024-12-07 15:25:13.120455,0x433abf20,13.2875,65.0,-19.5,3,-105,3
2024-12-07 15:25:37.181978,0x433aafcc,18.35875,73.75,6.25,4,-12,5
2024-12-07 15:35:23.664389,0x433aafcc,18.3525,71.25,6.25,4,-41,5
2024-12-07 15:37:57.747163,0x433b0098,13.2575,60.0,4.25,2,-75,2
2024-12-07 15:38:53.193704,0x433acb14,13.36625,63.75,-14.25,3,-101,3
2024-12-07 15:40:15.596785,0x433abf20,13.28,73.75,6.0,2,,3
2024-12-07 15:40:37.138877,0x433aafcc,18.34625,85.0,6.75,4,-3,5
2024-12-07 15:41:56.535918,0x433ad35c,13.39125,67.5,-6.5,3,-93,3
2024-12-07 15:42:22.330247,0x433bc2b0,13.28125,65.0,4.5,3,-75,3
2024-12-07 15:43:45.108491,0x433aad0c,13.27375,78.75,6.25,3,-19,3
2024-12-07 15:43:55.059556,0x433acb14,13.3625,62.5,-17.75,3,-103,3
2024-12-07 15:45:15.636798,0x433abf20,13.27875,75.0,5.75,2,-1,3
2024-12-07 15:45:36.879967,0x433aafcc,18.33125,143.75,-19.5,5,-105,5
2024-12-07 15:48:00.378317,0x433b0098,13.26375,63.75,,2,-85,2
2024-12-07 15:48:55.577010,0x433acb14,13.35375,76.25,6.25,2,,3
2024-12-07 15:50:16.223653,0x433abf20,13.28125,62.5,-0.5,2,-86,3
2024-12-07 15:50:39.904568,0x433aafcc,18.345,85.0,-19.5,5,-106,5
2024-12-07 15:51:59.916657,0x433ad35c,13.3775,76.25,-5.0,3,-91,3
2024-12-07 15:52:28.430264,0x433bc2b0,13.28375,63.75,4.25,3,-75,3
2024-12-07 15:53:42.003363,0x433aad0c,13.2775,63.75,6.25,3,-19,3
2024-12-07 15:53:54.172457,0x433acb14,13.35,76.25,-16.75,3,-103,3
2024-12-07 15:55:17.022556,0x433abf20,13.27875,65.0,-19.5,2,-106,3
2024-12-07 15:55:41.320876,0x433aafcc,18.34625,72.5,-20.5,5,-106,5
2024-12-07 15:58:00.156945,0x433b0098,13.2625,63.75,-0.5,2,-87,2
2024-12-07 15:58:54.931051,0x433acb14,13.35,62.5,-16.75,3,-103,3
2024-12-07 16:00:18.505779,0x433abf20,13.28,66.25,5.75,2,,3
2024-12-07 16:00:49.509955,0x433aafcc,18.3425,87.5,6.25,3,-20,5
2024-12-07 16:02:02.986614,0x433ad35c,13.37125,78.75,-5.5,3,-91,3
2024-12-07 16:02:29.986296,0x433bc2b0,13.2775,60.0,4.25,3,-75,3
2024-12-07 16:03:48.770186,0x433aad0c,13.27625,65.0,6.25,3,-19,3
2024-12-07 16:05:17.215304,0x433abf20,13.27625,73.75,6.0,2,,3
2024-12-07 16:05:49.276384,0x433aafcc,18.3425,68.75,6.0,4,-1,5
2024-12-07 16:08:01.330544,0x433b0098,13.26625,61.25,0.5,2,-85,2
2024-12-07 16:08:56.804643,0x433acb14,13.33625,75.0,-16.25,3,-103,3
2024-12-07 16:10:18.278758,0x433abf20,13.27375,75.0,-19.75,2,-106,3
2024-12-07 16:10:45.073720,0x433aafcc,18.33875,85.0,-19.75,5,-106,5
2024-12-07 16:12:05.380999,0x433ad35c,13.36375,78.75,-4.5,3,-92,3
2024-12-07 16:12:33.252264,0x433bc2b0,13.26625,77.5,4.5,3,-75,3
2024-12-07 16:13:52.073062,0x433aad0c,13.275,60.0,7.0,3,-20,3
2024-12-07 16:13:58.262926,0x433acb14,13.33875,68.75,-17.25,3,-104,3
2024-12-07 16:15:18.188230,0x433abf20,13.27625,62.5,-19.5,2,-105,3
2024-12-07 16:15:46.999376,0x433aafcc,18.34125,73.75,-18.75,5,-105,5
2024-12-07 16:18:01.462762,0x433b0098,13.26625,57.5,-0.25,2,-86,2
2024-12-07 16:18:59.797588,0x433acb14,13.33625,65.0,-17.75,3,-103,3
2024-12-07 16:20:19.514563,0x433abf20,13.2725,75.0,-18.0,2,-104,3
2024-12-07 16:20:47.070689,0x433aafcc,18.33875,72.5,-19.0,5,-105,5
2024-12-07 16:22:12.644393,0x433ad35c,13.355,87.5,-5.75,3,-91,3
2024-12-07 16:22:35.933256,0x433bc2b0,13.28,63.75,4.25,3,-75,3
2024-12-07 16:23:53.927583,0x433aad0c,13.275,66.25,3.5,2,-76,3
2024-12-07 16:24:02.382459,0x433acb14,13.3325,65.0,-18.75,3,-104,3
2024-12-07 16:25:19.738119,0x433abf20,13.27625,62.5,6.0,2,,3
2024-12-07 16:25:50.996626,0x433aafcc,18.32,140.0,6.25,4,-20,5
2024-12-07 16:28:04.567586,0x433b0098,13.26375,61.25,-0.5,2,-85,2
2024-12-07 16:29:03.261235,0x433acb14,13.325,78.75,-19.0,3,-104,3
2024-12-07 16:30:20.683205,0x433abf20,13.27625,62.5,6.0,2,-1,3
2024-12-07 16:30:54.334441,0x433aafcc,18.33375,67.5,-6.25,4,-92,5
2024-12-07 16:32:10.150974,0x433ad35c,13.35,80.0,-6.75,3,-92,3
2024-12-07 16:32:39.992858,0x433bc2b0,13.2775,65.0,3.75,3,-75,3
2024-12-07 16:33:55.515370,0x433aad0c,13.27375,58.75,5.75,3,-20,3
2024-12-07 16:34:16.110808,0x433acb14,13.32375,77.5,-6.0,2,-91,3
2024-12-07 16:35:19.570427,0x433abf20,13.27625,65.0,6.25,2,,3
2024-12-07 16:35:54.956448,0x433aafcc,18.335,73.75,5.75,4,-1,5
2024-12-07 16:38:03.981238,0x433b0098,13.25375,80.0,-0.75,2,-85,2
2024-12-07 16:39:04.945786,0x433acb14,13.32375,68.75,-19.5,3,-104,3
2024-12-07 16:40:20.580542,0x433abf20,13.2725,75.0,-1.25,2,-85,3
2024-12-07 16:40:55.030575,0x433aafcc,18.33125,83.75,6.5,4,,5
2024-12-07 16:42:13.002954,0x433ad35c,13.34625,67.5,-5.0,3,-90,3
2024-12-07 16:42:40.800637,0x433bc2b0,13.26375,77.5,3.75,3,-76,3
2024-12-07 16:44:00.507638,0x433aad0c,13.27375,63.75,5.75,3,-19,3
2024-12-07 16:44:07.758917,0x433acb14,13.32125,66.25,5.75,2,-1,3
2024-12-07 16:45:20.767266,0x433abf20,13.27375,61.25,6.0,2,-1,3
2024-12-07 16:45:54.470108,0x433aafcc,18.33125,85.0,-20.75,5,-106,5
2024-12-07 16:48:05.669857,0x433b0098,13.2625,63.75,-1.75,2,-86,2
2024-12-07 16:49:13.784900,0x433acb14,13.31,76.25,-19.25,3,-104,3
2024-12-07 16:50:21.550215,0x433abf20,13.27375,58.75,5.75,2,-1,3
2024-12-07 16:50:56.417853,0x433aafcc,18.3325,73.75,-20.0,5,-105,5
2024-12-07 16:52:16.902641,0x433ad35c,13.3375,75.0,-5.25,3,-91,3
2024-12-07 16:52:44.404965,0x433bc2b0,13.2775,65.0,3.75,3,-76,3
2024-12-07 16:54:04.485990,0x433aad0c,13.2725,62.5,6.75,3,-20,3
2024-12-07 16:54:11.975438,0x433acb14,13.3175,72.5,-19.5,3,-105,3
2024-12-07 16:55:23.954407,0x433abf20,13.2725,62.5,-18.75,2,-103,3
2024-12-07 16:55:59.582548,0x433aafcc,18.3325,68.75,-0.25,4,-85,5
2024-12-07 16:58:08.437583,0x433b0098,13.26125,66.25,-1.0,2,-86,2
2024-12-07 16:59:13.091988,0x433acb14,13.315,71.25,-4.0,2,-89,3
2024-12-07 17:00:24.742197,0x433abf20,13.275,62.5,6.0,2,-1,3
2024-12-07 17:00:58.317188,0x433aafcc,18.32875,87.5,-20.5,5,-106,5
2024-12-07 17:02:21.789276,0x433ad35c,13.33,77.5,-4.0,3,-89,3
2024-12-07 17:02:48.222913,0x433bc2b0,13.26375,71.25,6.25,3,-74,3
2024-12-07 17:04:06.526552,0x433aad0c,13.27,72.5,5.75,3,-20,3
2024-12-07 17:04:14.199224,0x433acb14,13.30875,63.75,5.75,2,,3
2024-12-07 17:05:22.270474,0x433abf20,13.275,62.5,-4.25,2,-88,3
2024-12-07 17:06:00.405064,0x433aafcc,18.3275,82.5,-20.0,5,-105,5
2024-12-07 17:08:08.055474,0x433b0098,13.21875,118.75,-0.5,2,-84,2
2024-12-07 17:09:19.412960,0x433acb14,13.31,66.25,1.25,2,-82,3
2024-12-07 17:10:22.578094,0x433abf20,13.27,72.5,-3.75,2,-88,3
2024-12-07 17:11:03.613555,0x433aafcc,18.3275,88.75,5.5,4,-19,5
2024-12-07 17:12:23.643934,0x433ad35c,13.33,62.5,-5.5,3,-89,3
2024-12-07 17:12:50.813787,0x433bc2b0,13.28,60.0,6.25,3,-74,3
2024-12-07 17:14:12.441306,0x433aad0c,13.27125,63.75,6.25,3,-20,3
2024-12-07 17:14:19.116054,0x433acb14,13.30625,62.5,6.5,2,-19,3
2024-12-07 17:15:22.836040,0x433abf20,13.275,66.25,6.0,2,,3
2024-12-07 17:16:05.168063,0x433aafcc,18.33,73.75,0.5,4,-81,5
2024-12-07 17:18:08.628153,0x433b0098,13.25375,72.5,1.75,2,-82,2
2024-12-07 17:19:28.253115,0x433acb14,13.3025,88.75,-5.25,1,-89,3
2024-12-07 17:20:25.526882,0x433abf20,13.27375,63.75,5.75,2,,3
2024-12-07 17:21:06.122908,0x433aafcc,18.32625,72.5,1.25,4,-82,5
2024-12-07 17:22:28.980959,0x433ad35c,13.3225,77.5,-5.25,3,-89,3
2024-12-07 17:22:57.588437,0x433bc2b0,13.27625,65.0,6.0,3,-75,3
2024-12-07 17:24:12.918602,0x433aad0c,13.26875,72.5,6.0,3,-19,3
2024-12-07 17:24:21.632605,0x433acb14,13.29875,68.75,6.25,2,,3
2024-12-07 17:25:27.023514,0x433abf20,13.27,63.75,6.0,2,,3
2024-12-07 17:26:06.888381,0x433aafcc,18.325,83.75,6.0,4,-1,5
2024-12-07 17:28:11.167592,0x433b0098,13.265,62.5,6.0,1,-1,2
2024-12-07 17:29:24.786385,0x433acb14,13.3,68.75,6.5,1,,3
2024-12-07 17:30:30.329320,0x433abf20,13.2725,66.25,-5.75,2,-90,3
2024-12-07 17:31:08.062295,0x433aafcc,18.32375,83.75,6.0,4,,5
2024-12-07 17:32:29.708700,0x433ad35c,13.32125,63.75,-6.25,3,-90,3
2024-12-07 17:32:56.415615,0x433bc2b0,13.2775,60.0,6.25,3,-74,3
2024-12-07 17:34:15.784541,0x433aad0c,13.27375,63.75,5.75,3,-19,3
2024-12-07 17:34:22.735883,0x433acb14,13.295,78.75,-19.75,3,-104,3
2024-12-07 17:35:27.591342,0x433abf20,13.2725,63.75,5.75,2,,3
2024-12-07 17:36:10.275295,0x433aafcc,18.32375,85.0,6.25,4,,5
2024-12-07 17:38:10.800645,0x433b0098,13.26125,60.0,1.25,2,-82,2
2024-12-07 17:41:10.976192,0x433aafcc,18.32625,87.5,6.25,4,,5
2024-12-07 17:42:35.799471,0x433ad35c,13.31375,73.75,6.0,2,,3
2024-12-07 17:42:59.473742,0x433bc2b0,13.275,60.0,6.25,3,-74,3
2024-12-07 17:44:22.235733,0x433aad0c,13.26625,72.5,6.5,3,-19,3
2024-12-07 17:44:29.837049,0x433acb14,13.29,76.25,6.5,2,-20,3
2024-12-07 17:45:29.884876,0x433abf20,13.27125,63.75,1.25,2,-82,3
2024-12-07 17:46:15.091641,0x433aafcc,18.32375,72.5,4.0,4,-75,5
2024-12-07 17:48:10.536864,0x433b0098,13.2625,62.5,1.0,2,-82,2
2024-12-07 17:49:28.517737,0x433acb14,13.29,75.0,6.0,2,,3
2024-12-07 17:50:27.670077,0x433abf20,13.2725,65.0,-20.0,2,-104,3
2024-12-07 17:51:14.165508,0x433aafcc,18.32125,83.75,6.0,4,-1,5
2024-12-07 17:52:37.643861,0x433ad35c,13.3125,77.5,-4.75,3,-88,3
2024-12-07 17:53:02.463729,0x433bc2b0,13.265,72.5,4.0,3,-75,3
2024-12-07 17:54:21.818762,0x433aad0c,13.27,65.0,6.25,3,-20,3
2024-12-07 17:54:34.244019,0x433acb14,13.29,85.0,5.75,2,,3
2024-12-07 17:56:15.815975,0x433aafcc,18.32125,96.25,6.0,4,,5
2024-12-07 17:58:14.370417,0x433b0098,13.2125,126.25,6.0,,,2
2024-12-07 18:00:30.386764,0x433abf20,13.2725,58.75,-5.25,2,-89,3
2024-12-07 18:01:19.807150,0x433aafcc,18.32625,75.0,6.25,4,-19,5
2024-12-07 18:03:05.299281,0x433bc2b0,13.27625,62.5,4.5,3,-75,3
2024-12-07 18:04:24.632646,0x433aad0c,13.27125,66.25,6.5,3,-19,3
2024-12-07 18:04:33.463766,0x433acb14,13.2875,81.25,-4.25,2,-88,3
2024-12-07 18:05:29.898933,0x433abf20,13.26875,63.75,6.25,2,-1,3
2024-12-07 18:06:18.919035,0x433aafcc,18.3225,81.25,6.0,4,,5
2024-12-07 18:08:11.824648,0x433b0098,13.2175,116.25,-1.5,2,-85,2
2024-12-07 18:09:35.877420,0x433acb14,13.28875,68.75,-1.75,2,-85,3
2024-12-07 18:10:30.351015,0x433abf20,13.27,65.0,5.25,2,-1,3
2024-12-07 18:11:21.305950,0x433aafcc,18.32375,73.75,6.0,4,-19,5
2024-12-07 18:12:42.876347,0x433ad35c,13.30375,78.75,-5.75,3,-90,3
2024-12-07 18:13:07.416716,0x433bc2b0,13.265,81.25,5.0,3,-77,3
2024-12-07 18:14:28.203850,0x433aad0c,13.265,70.0,6.0,3,-20,3
2024-12-07 18:14:38.620794,0x433acb14,13.28125,63.75,6.25,2,-1,3
2024-12-07 18:15:31.783407,0x433abf20,13.27,66.25,6.25,2,,3
2024-12-07 18:16:19.851880,0x433aafcc,18.32375,70.0,-19.75,5,-104,5
2024-12-07 18:18:12.515554,0x433b0098,13.26375,60.0,-5.0,2,-89,2
2024-12-07 18:19:39.325918,0x433acb14,13.2825,77.5,5.5,2,-1,3
2024-12-07 18:20:35.344024,0x433abf20,13.27125,61.25,6.0,1,,3
2024-12-07 18:21:21.884414,0x433aafcc,18.32125,70.0,-20.25,5,-104,5
2024-12-07 18:22:45.610934,0x433ad35c,13.30375,62.5,-8.25,3,-93,3
2024-12-07 18:23:11.916518,0x433bc2b0,13.275,61.25,5.0,3,-77,3
2024-12-07 18:24:43.628120,0x433acb14,13.28125,75.0,6.25,2,-19,3
2024-12-07 18:25:31.889711,0x433abf20,13.26875,61.25,6.5,2,-19,3
2024-12-07 18:26:24.267881,0x433aafcc,18.32125,83.75,6.0,4,-1,5
2024-12-07 18:28:14.371724,0x433b0098,13.2625,61.25,-2.25,2,-86,2
2024-12-07 18:29:43.669710,0x433acb14,13.28375,66.25,0.75,2,-82,3
2024-12-07 18:30:32.334336,0x433abf20,13.265,71.25,6.0,2,-20,3
2024-12-07 18:31:25.896940,0x433aafcc,18.32125,70.0,6.0,4,,5
2024-12-07 18:32:48.524966,0x433ad35c,13.2975,76.25,-6.25,3,-90,3
2024-12-07 18:33:13.686737,0x433bc2b0,13.27375,61.25,4.25,3,-77,3
2024-12-07 18:34:33.244808,0x433aad0c,13.27,63.75,7.0,3,-20,3
2024-12-07 18:34:43.672416,0x433acb14,13.28,66.25,-2.0,2,-86,3
2024-12-07 18:35:33.746983,0x433abf20,13.26875,66.25,5.5,2,,3
2024-12-07 18:36:27.875768,0x433aafcc,18.3225,76.25,6.0,4,-1,5
2024-12-07 18:38:15.074588,0x433b0098,13.26125,60.0,0.5,2,-82,2
2024-12-07 18:39:44.150112,0x433acb14,13.2775,75.0,5.75,2,,3
2024-12-07 18:40:33.213857,0x433abf20,13.27,66.25,5.75,2,,3
2024-12-07 18:41:28.648854,0x433aafcc,18.30875,138.75,5.75,4,,5
2024-12-07 18:42:53.989572,0x433ad35c,13.29875,66.25,-8.75,3,-93,3
2024-12-07 18:43:21.651893,0x433bc2b0,13.275,63.75,4.25,3,-77,3
2024-12-07 18:44:36.058704,0x433aad0c,13.2675,71.25,7.0,3,-19,3
2024-12-07 18:44:45.805875,0x433acb14,13.28125,62.5,-19.5,3,-103,3
2024-12-07 18:45:33.729108,0x433abf20,13.26875,63.75,-19.0,2,-103,3
2024-12-07 18:46:29.837910,0x433aafcc,18.3175,115.0,6.0,4,,5
2024-12-07 18:48:15.881852,0x433b0098,13.25375,67.5,2.25,2,-81,2
2024-12-07 18:49:45.634997,0x433acb14,13.27875,68.75,-19.0,3,-103,3
2024-12-07 18:50:34.082526,0x433abf20,13.265,75.0,5.5,2,-1,3
2024-12-07 18:51:31.944064,0x433aafcc,18.32,71.25,6.5,4,,5
2024-12-07 18:52:55.298119,0x433ad35c,13.2975,63.75,-7.75,3,-92,3
2024-12-07 18:53:20.431233,0x433bc2b0,13.27125,61.25,6.25,3,-74,3
2024-12-07 18:54:40.353376,0x433aad0c,13.265,71.25,6.25,3,-20,3
2024-12-07 18:54:47.831670,0x433acb14,13.275,73.75,-19.0,3,-103,3
2024-12-07 18:55:35.403169,0x433abf20,13.26625,71.25,5.75,2,,3
2024-12-07 18:56:34.566990,0x433aafcc,18.31875,82.5,2.75,4,-81,5
2024-12-07 18:58:20.449698,0x433b0098,13.2625,60.0,6.5,,-19,2
2024-12-07 18:59:52.206073,0x433acb14,13.27875,63.75,-5.75,2,-90,3
2024-12-07 19:00:43.845488,0x433abf20,13.265,75.0,-5.25,2,-89,3
2024-12-07 19:01:36.375421,0x433aafcc,18.31875,73.75,6.25,4,-75,5
2024-12-07 19:02:57.534953,0x433ad35c,13.29375,63.75,-4.75,3,-89,3
2024-12-07 19:03:24.315643,0x433bc2b0,13.2725,63.75,6.0,3,-75,3
2024-12-07 19:04:50.090600,0x433aad0c,13.26625,77.5,1.75,2,-81,3
2024-12-07 19:04:50.901715,0x433acb14,13.27625,75.0,-19.25,3,-103,3
2024-12-07 19:06:37.561961,0x433aafcc,18.31875,70.0,6.0,4,,5
2024-12-07 19:08:17.100198,0x433b0098,13.25125,76.25,1.5,2,-81,2
2024-12-07 19:09:54.671471,0x433acb14,13.27125,77.5,6.0,2,-1,3
2024-12-07 19:10:36.021387,0x433abf20,13.26875,61.25,1.0,2,-82,3
2024-12-07 19:11:38.990281,0x433aafcc,18.3175,85.0,6.0,4,,5
2024-12-07 19:13:00.418719,0x433ad35c,13.29,80.0,-4.25,3,-88,3
2024-12-07 19:13:30.224195,0x433bc2b0,13.27,60.0,6.25,2,,3
2024-12-07 19:14:51.163982,0x433aad0c,13.26125,75.0,7.25,3,-20,3
2024-12-07 19:14:53.558472,0x433acb14,13.275,63.75,-19.5,3,-103,3
2024-12-07 19:15:36.176109,0x433abf20,13.26875,62.5,-4.75,2,-88,3
2024-12-07 19:16:41.402424,0x433aafcc,18.32,71.25,6.0,4,-1,5
2024-12-07 19:18:17.712583,0x433b0098,13.2625,58.75,2.0,2,-81,2
2024-12-07 19:19:55.090060,0x433acb14,13.24125,131.25,-17.5,3,-102,3
2024-12-07 19:20:36.704748,0x433abf20,13.2675,68.75,6.0,2,-1,3
2024-12-07 19:21:45.035004,0x433aafcc,18.31875,71.25,-5.75,4,-89,5
2024-12-07 19:23:06.863491,0x433ad35c,13.2875,77.5,7.5,2,-20,3
2024-12-07 19:23:29.639054,0x433bc2b0,13.2625,73.75,4.5,3,-74,3
2024-12-07 19:24:49.309189,0x433aad0c,13.26,68.75,6.25,3,-20,3
2024-12-07 19:24:56.617734,0x433acb14,13.2375,145.0,-18.5,3,-103,3
2024-12-07 19:25:37.857199,0x433abf20,13.26625,61.25,6.0,2,-1,3
2024-12-07 19:26:43.936350,0x433aafcc,18.3175,75.0,5.75,4,-1,5
2024-12-07 19:28:18.155848,0x433b0098,13.2425,95.0,2.5,2,-81,2
2024-12-07 19:30:38.613266,0x433abf20,13.26625,76.25,5.75,2,,3
2024-12-07 19:31:45.602826,0x433aafcc,18.3025,138.75,6.0,4,-1,5
2024-12-07 19:33:07.145819,0x433ad35c,13.2875,70.0,-3.5,3,-87,3
2024-12-07 19:33:33.383262,0x433bc2b0,13.2725,65.0,4.75,3,-76,3
2024-12-07 19:34:51.572742,0x433aad0c,13.26125,75.0,7.0,3,-20,3
2024-12-07 19:35:01.534564,0x433acb14,13.27375,67.5,6.25,2,-1,3
2024-12-07 19:35:38.071243,0x433abf20,13.2425,140.0,7.0,2,-20,3
2024-12-07 19:36:55.239133,0x433aafcc,18.315,82.5,-5.25,4,-89,5
2024-12-07 19:38:18.774331,0x433b0098,13.26125,57.5,2.75,2,-81,2
2024-12-07 19:40:01.240137,0x433acb14,13.2725,67.5,-19.5,3,-103,3
2024-12-07 19:40:42.371382,0x433abf20,13.2675,63.75,5.75,1,-1,3
2024-12-07 19:41:55.490494,0x433aafcc,18.3,141.25,6.0,4,-1,5
2024-12-07 19:43:09.705732,0x433ad35c,13.28375,80.0,-7.0,3,-90,3
2024-12-07 19:43:35.630739,0x433bc2b0,13.27125,61.25,3.5,3,-76,3
2024-12-07 19:44:55.031998,0x433aad0c,13.2675,61.25,6.75,3,-20,3
2024-12-07 19:45:03.570006,0x433acb14,13.26875,78.75,6.0,2,,3
2024-12-07 19:45:40.303839,0x433abf20,13.2425,138.75,5.0,2,-1,3
2024-12-07 19:46:48.756124,0x433aafcc,18.29625,147.5,-20.0,4,-103,5
2024-12-07 19:48:19.469198,0x433b0098,13.25375,67.5,3.0,2,-79,2
2024-12-07 19:50:04.013932,0x433acb14,13.27125,66.25,-19.25,3,-102,3
2024-12-07 19:50:42.029624,0x433abf20,13.2625,76.25,5.5,2,,3
2024-12-07 19:53:13.864996,0x433ad35c,13.28125,81.25,-5.0,3,-88,3
2024-12-07 19:53:38.261497,0x433bc2b0,13.26125,75.0,4.0,3,-76,3
2024-12-07 19:54:59.460967,0x433aad0c,13.26125,72.5,6.5,3,-20,3
2024-12-07 19:55:05.269406,0x433acb14,13.27,63.75,-20.0,3,-104,3
2024-12-07 19:56:53.100848,0x433aafcc,18.315,82.5,6.0,4,,5
2024-12-07 19:58:20.872729,0x433b0098,13.255,73.75,2.75,2,-80,2
2024-12-07 20:00:08.212385,0x433acb14,13.27125,66.25,6.0,2,-1,3
2024-12-07 20:00:43.990841,0x433abf20,13.26375,78.75,6.0,2,-1,3
2024-12-07 20:01:54.663633,0x433aafcc,18.315,85.0,2.75,4,-79,5
2024-12-07 20:03:16.005467,0x433ad35c,13.28375,66.25,-5.0,3,-88,3
2024-12-07 20:03:40.365285,0x433bc2b0,13.26125,72.5,5.75,3,-74,3
2024-12-07 20:05:04.445740,0x433aad0c,13.265,66.25,6.5,3,-20,3
2024-12-07 20:05:09.288935,0x433acb14,13.27,65.0,-20.25,3,-103,3
2024-12-07 20:05:49.965897,0x433abf20,13.27,63.75,5.0,2,-74,3
2024-12-07 20:06:55.113651,0x433aafcc,18.31625,70.0,6.0,4,-1,5
2024-12-07 20:08:21.000289,0x433b0098,13.26125,60.0,2.75,2,-79,2
2024-12-07 20:10:09.891633,0x433acb14,13.27125,67.5,-20.75,3,-103,3
2024-12-07 20:13:19.958381,0x433ad35c,13.28,76.25,-6.5,3,-90,3
2024-12-07 20:13:44.549565,0x433bc2b0,13.27125,66.25,3.25,3,-76,3
2024-12-07 20:15:05.775900,0x433aad0c,13.2625,62.5,6.5,3,-19,3
2024-12-07 20:15:11.414201,0x433acb14,13.26625,76.25,-20.5,3,-104,3
